application_date,gender,purpose_of_loan,employment_status,loan_type,property_ownership_status,monthly_income,debt_to_income_ratio,cibil_score,interest_rate_offered,loan_amount_requested,number_of_dependents,loan_tenure_months,applicant_age,existing_emis_monthly
2026-12-15,Male,Vehicle Purchase,Student,Home Loan,Rented,55327.19019938262,0.0,565,10.937363021852418,165543.21849028897,3,24,44,5434.4446995269955
2026-12-21,Male,Wedding,Unemployed,Personal Loan,Rented,49206.27056963791,0.0,498,14.86229216411742,145234.385670048,4,360,36,3558.67594723342
2026-12-08,Male,Vehicle Purchase,Salaried,Car Loan,Rented,45815.4159796942,12.377188581887761,570,10.756158711040012,153191.8105601077,1,360,55,5258.7098674382805
2026-12-27,Male,Vehicle Purchase,Salaried,Home Loan,Rented,25603.29331477676,0.0,617,12.198078459705648,160580.71392093753,2,60,47,1343.3813240202535
2026-12-11,Male,Vehicle Purchase,Self-Employed,Education Loan,Rented,66970.6581799137,16.760665957539935,601,11.505790768899445,157400.3190369424,2,48,24,8269.58805382214
2026-12-10,Male,Home Renovation,Salaried,Education Loan,Owned,19804.075949563376,32.552732528290676,710,12.292012110956502,201794.72321657918,1,48,48,621.6721094307404
2026-12-03,Female,Medical Emergency,Self-Employed,Home Loan,Jointly Owned,46218.51875335372,7.303065503834754,588,9.111349470062294,187801.59886460408,0,48,40,1172.782881737798
2026-12-12,Female,Vehicle Purchase,Retired,Business Loan,Rented,39050.83989776006,21.967677854587123,651,12.405853891738989,154004.80234744612,0,120,46,9014.076129054738
2026-12-22,Female,Home Renovation,Student,Home Loan,Owned,42389.0998498097,41.308126702243314,648,15.725742156895961,202370.31701769648,3,120,30,430.1667673673219
2026-12-29,Male,Wedding,Salaried,Education Loan,Owned,14212.176876926282,20.357339410524027,612,12.961870833024383,263256.5217117545,3,24,39,8101.2347351091885
2026-12-08,Male,Education,Salaried,Car Loan,Owned,62325.52264922287,32.22421223853509,608,7.769301591674824,195001.11485297672,3,12,35,5705.69663935526
2026-12-03,Male,Debt Consolidation,Self-Employed,Home Loan,Rented,10000.0,7.421147775573197,659,9.769191155814394,133717.15411096477,3,36,57,3177.8294657633833
2026-12-30,Male,Wedding,Student,Business Loan,Rented,10000.0,8.232611996151533,541,10.753362087155313,100000.0,2,36,47,8851.031343382563
2026-12-12,Female,Business Expansion,Business Owner,Personal Loan,Owned,10000.0,20.5761323830554,697,12.880622281987431,120187.6099467984,4,48,39,4313.415480458898
2026-12-17,Female,Wedding,Retired,Education Loan,Rented,49708.24327487593,21.127722771770056,581,9.202493532669095,151996.0404676911,4,120,34,7105.281151402812
2026-12-06,Female,Wedding,Self-Employed,Education Loan,Owned,10000.0,24.368657178980403,665,14.653198493063009,262603.4882448866,0,360,56,5041.336868066165
2026-12-20,Male,Debt Consolidation,Retired,Home Loan,Rented,20581.06133812994,29.792588971486555,627,17.461943007943717,131948.1657127602,0,12,32,2787.478428794207
2026-12-13,Female,Debt Consolidation,Unemployed,Personal Loan,Rented,33653.79764096076,30.807453799613295,742,16.23623093848475,228382.43902802345,4,48,47,4664.539813510929
2026-12-21,Female,Home Renovation,Self-Employed,Home Loan,Owned,41055.712947095526,38.62858847588002,651,14.961121218994823,164265.8500989949,0,120,40,0.0
2026-12-04,Female,Vehicle Purchase,Unemployed,Business Loan,Rented,27258.45819197059,41.830564252967946,762,15.742194670515484,123358.99432206356,4,24,45,7462.55980479057
2026-12-19,Male,Education,Retired,Business Loan,Rented,57584.25155195552,10.935998388617103,649,16.851942770731693,100000.0,0,120,41,6229.395508423231
2026-12-31,Male,Medical Emergency,Student,Business Loan,Jointly Owned,27101.226439251175,17.334541553249267,667,14.942427060892836,140940.8406320433,2,24,46,5774.716883567196
2026-12-20,Male,Vehicle Purchase,Self-Employed,Car Loan,Owned,47159.74707473489,19.028867883280483,554,10.390723109810512,112911.8452227575,4,36,41,4541.372179170804
2026-12-19,Male,Medical Emergency,Retired,Business Loan,Rented,58383.51046520821,29.879414050747883,678,16.70865628907332,110053.04102514594,0,60,42,8907.642415232625
2026-12-16,Male,Business Expansion,Student,Personal Loan,Rented,30932.007775137696,15.386246995591028,694,14.267307936521997,100000.0,1,60,47,2225.5395701080897
2026-12-02,Male,Medical Emergency,Student,Personal Loan,Jointly Owned,22116.085178471425,2.1525907200330696,542,12.329888021995263,121444.92750139127,0,360,36,1210.9992953571768
2026-12-07,Male,Home Renovation,Student,Car Loan,Jointly Owned,15201.923206638417,20.636441299405675,530,14.646855874321345,109399.13853638052,3,48,36,3236.588837239929
2026-12-22,Male,Vehicle Purchase,Salaried,Business Loan,Jointly Owned,36710.45720026407,48.082926939309296,784,12.60413695832448,142003.87797049983,3,48,42,9834.178340749648
2026-12-07,Female,Education,Business Owner,Home Loan,Rented,48952.764004092394,0.0,643,12.313262224258821,148270.1551484759,1,120,35,2720.0231418705644
2026-12-14,Male,Wedding,Self-Employed,Business Loan,Owned,34358.61607266867,14.770751426527761,658,18.064220832077257,105555.42629028039,0,24,36,7558.969371967284
2026-12-03,Female,Business Expansion,Student,Education Loan,Jointly Owned,31350.744939937686,23.060894314704854,731,8.74586152179582,127045.45501194791,3,24,42,2435.7230230302266
2026-12-25,Female,Wedding,Business Owner,Business Loan,Jointly Owned,10000.0,1.1638722809372837,626,13.066473146259726,141020.26484897672,2,60,36,3504.799723937789
2026-12-16,Male,Debt Consolidation,Self-Employed,Personal Loan,Owned,36190.1362209747,34.050614493864934,566,11.246752176894134,179764.15501264585,3,24,21,3137.3990421891917
2026-12-01,Male,Business Expansion,Retired,Car Loan,Rented,29183.3228384769,1.3527709925381206,593,11.287007199767181,195145.8605296379,3,24,39,8119.2873235878305
2026-12-16,Male,Medical Emergency,Self-Employed,Education Loan,Owned,32854.716076349985,20.71301617461238,702,10.087117444317814,137656.70020546595,4,360,36,6567.251023310084
2026-12-21,Male,Vehicle Purchase,Business Owner,Home Loan,Rented,27290.284303059136,5.412810502444284,513,13.067177996120154,144562.44503035053,2,48,52,4323.444932807085
2026-12-17,Male,Wedding,Unemployed,Car Loan,Rented,55255.375346398636,22.8414475012307,631,15.520965364337675,100000.0,0,360,48,2622.7022860423417
2026-12-09,Male,Vehicle Purchase,Salaried,Personal Loan,Jointly Owned,36803.478996326434,11.9780063394969,591,14.79703748037149,139930.08966753018,2,48,38,6157.874882009959
2026-12-17,Female,Education,Business Owner,Business Loan,Jointly Owned,35480.04807516369,6.385547733753921,672,13.930733335936958,100000.0,2,12,45,6674.11528060328
2026-12-04,Female,Wedding,Retired,Business Loan,Owned,52779.011662992896,30.278092123625193,690,12.760551481825607,177760.3012191346,2,48,44,4640.8903471245185
2026-12-04,Male,Wedding,Self-Employed,Education Loan,Rented,37782.35466633369,29.364021235173,735,11.390038018892053,100000.0,1,60,27,3260.529958626923
2026-12-28,Female,Medical Emergency,Unemployed,Education Loan,Jointly Owned,48393.1093908552,9.077802441278306,641,13.533663101369351,162485.90130068656,4,120,42,10112.58252225976
2026-12-05,Male,Debt Consolidation,Student,Car Loan,Jointly Owned,46217.064479351364,41.698290943086015,683,15.200733050399228,119984.00846955903,1,24,41,1842.1495919732838
2026-12-03,Male,Medical Emergency,Self-Employed,Education Loan,Owned,41882.7522070696,16.386143045546163,538,12.631443158533655,269138.6055529518,2,36,33,4264.70350888089
2026-12-05,Female,Wedding,Unemployed,Car Loan,Rented,29629.266752453714,30.572890297979047,568,11.68458824394192,180585.781634223,2,60,34,2803.5050237238547
2026-12-30,Female,Medical Emergency,Self-Employed,Personal Loan,Rented,38238.923385536844,4.1510463906329935,734,17.39097747072693,177884.95254660468,1,120,54,5759.476560791874
2026-12-10,Male,Vehicle Purchase,Retired,Business Loan,Owned,38615.41560760704,5.685711939370343,545,10.99947153259294,140405.45586596162,0,36,45,2072.8948623754063
2026-12-02,Male,Business Expansion,Student,Business Loan,Rented,63320.11253106718,3.8851086962309846,813,15.720936671794801,209067.13737644893,1,120,35,6131.813011055216
2026-12-28,Female,Medical Emergency,Retired,Education Loan,Owned,32591.742180648984,20.592406204510457,592,10.780672222612646,158302.08579012437,3,24,25,304.1732114452507
2026-12-19,Female,Wedding,Business Owner,Car Loan,Rented,39916.66190524216,5.073731660068351,633,11.88419078913852,119069.83082983548,3,24,29,6394.767434986888
2026-12-20,Male,Education,Business Owner,Education Loan,Jointly Owned,28666.87884418238,14.868302954560061,668,15.843077431129975,186972.0661041939,0,48,31,8118.127402257952
2026-12-27,Male,Medical Emergency,Self-Employed,Home Loan,Owned,30379.825777363694,0.0,553,14.134209122128599,148754.64946368407,4,120,42,4591.611782706118
2026-12-01,Male,Business Expansion,Student,Home Loan,Owned,28737.64052591216,14.802317868848952,666,12.619422924095463,100000.0,4,60,49,1562.0352272665327
2026-12-12,Female,Education,Unemployed,Home Loan,Owned,17146.978674421378,24.05762856230077,710,17.37572415704388,101757.87116430115,4,12,43,6623.569597070837
2026-12-21,Female,Wedding,Self-Employed,Business Loan,Rented,39805.283794196825,0.0,584,10.544514880380879,213545.94156282247,4,12,27,0.0
2026-12-23,Female,Wedding,Business Owner,Car Loan,Jointly Owned,26062.974830922216,43.3711748269488,570,14.84869943852997,134663.71330122603,3,360,50,6862.761571224908
2026-12-15,Male,Medical Emergency,Business Owner,Business Loan,Rented,48288.926382322294,6.738485245025928,721,16.61801234368129,187554.11113967386,2,12,30,2160.8481481407352
2026-12-31,Female,Business Expansion,Self-Employed,Personal Loan,Owned,51148.09536547687,22.316824174314633,552,13.596670429530988,100000.0,2,24,56,0.0
2026-12-06,Male,Debt Consolidation,Salaried,Home Loan,Jointly Owned,31825.950611022177,0.0,574,13.803864078137392,201134.624479816,0,24,55,1843.300911095002
2026-12-01,Female,Medical Emergency,Business Owner,Education Loan,Jointly Owned,44379.34029712586,17.996972713979474,709,14.068621025321159,100000.0,1,24,36,8410.433209388984
2026-12-16,Female,Medical Emergency,Self-Employed,Personal Loan,Jointly Owned,10000.0,12.360349956726617,689,9.799238426151263,100000.0,3,360,24,8230.373778889085
2026-12-15,Female,Education,Unemployed,Personal Loan,Rented,32646.46824802413,31.870840467318107,722,11.77844192554606,100000.0,4,12,47,1378.8913347078314
2026-12-20,Female,Education,Self-Employed,Car Loan,Rented,29326.91965766823,19.7377054123684,548,16.33522598254311,163096.56611390176,4,120,43,8741.917019962919
2026-12-18,Male,Education,Self-Employed,Business Loan,Jointly Owned,50956.211069748824,10.873080033483749,550,11.472390579555821,162066.97758101902,3,24,34,916.2252085073192
2026-12-29,Male,Vehicle Purchase,Student,Education Loan,Jointly Owned,27287.388287504415,32.88638170203321,657,12.490152523270499,105723.69977593367,0,24,34,4931.886442577136
2026-12-04,Female,Debt Consolidation,Salaried,Business Loan,Rented,48046.903137720656,16.838201489327815,672,10.334640605269039,100000.0,1,60,48,10552.675746631912
2026-12-01,Male,Vehicle Purchase,Unemployed,Business Loan,Jointly Owned,46483.62382959794,21.350632228835963,645,11.669541174179345,208498.28957923286,2,360,37,7410.589406472495
2026-12-21,Male,Medical Emergency,Retired,Car Loan,Jointly Owned,10000.0,12.750188754738609,716,15.005062037942883,166548.9419555298,4,48,49,6379.848527083703
2026-12-11,Female,Business Expansion,Retired,Car Loan,Owned,38755.63747433879,18.085933109683726,630,10.049942127491565,173560.6363713378,3,12,34,6504.2157078135715
2026-12-25,Male,Medical Emergency,Retired,Home Loan,Owned,59166.51680532183,15.967386570734467,639,9.050581264395175,161310.34112149564,0,24,41,5795.054282051795
2026-12-03,Female,Home Renovation,Business Owner,Home Loan,Owned,44346.08314107149,24.620776581507894,730,15.956409756350913,100000.0,2,36,33,3879.6944461865105
2026-12-03,Female,Education,Salaried,Business Loan,Jointly Owned,32748.061036971394,0.0,563,13.507128006507054,133344.86231109366,2,36,52,3195.5489106215887
2026-12-21,Male,Medical Emergency,Unemployed,Business Loan,Jointly Owned,16922.60109049192,21.23595151895354,654,10.586861534708085,119597.60155766345,1,120,65,0.0
2026-12-12,Male,Education,Self-Employed,Business Loan,Rented,20272.815826067443,4.48491773872543,659,14.799044291019598,101957.43729236326,2,60,38,4941.044061057554
2026-12-18,Female,Debt Consolidation,Student,Home Loan,Owned,47361.85164891742,20.230125312593522,579,10.7143667080528,100238.90112488047,4,60,31,3754.3116469803317
2026-12-01,Female,Medical Emergency,Business Owner,Home Loan,Owned,10000.0,0.0,631,12.950371632362527,151500.50248594081,0,60,41,4463.309121777143
2026-12-04,Female,Education,Salaried,Personal Loan,Rented,41754.70983871848,3.8027215911179244,627,11.359209008097121,180633.42593213933,0,60,46,0.0
2026-12-29,Female,Vehicle Purchase,Self-Employed,Home Loan,Jointly Owned,35999.09841010596,13.431524397620308,580,8.892530438450102,142565.91839526407,4,36,28,6072.450561676773
2026-12-15,Female,Vehicle Purchase,Student,Home Loan,Jointly Owned,31327.077925485224,9.481180581024706,525,16.153084900866233,179085.51749938735,1,36,37,6595.471815523213
2026-12-14,Male,Debt Consolidation,Salaried,Car Loan,Jointly Owned,35519.13765019752,0.0,562,11.673289254109646,207364.40903462144,3,60,21,0.0
2026-12-29,Male,Business Expansion,Student,Personal Loan,Jointly Owned,20647.548133291064,15.357586277722971,630,17.028640507071348,177411.24503988435,1,48,49,3085.609437913664
2026-12-11,Male,Vehicle Purchase,Unemployed,Business Loan,Owned,47524.61954139442,7.96314122906017,592,13.766586959664341,195511.80359067806,1,120,47,7167.315685494103
2026-12-11,Male,Home Renovation,Unemployed,Car Loan,Jointly Owned,33333.16625871367,2.1696257270818737,519,12.18744164278921,100000.0,2,120,21,842.507527396514
2026-12-23,Male,Vehicle Purchase,Student,Car Loan,Jointly Owned,39799.51583358834,24.37015925622657,763,10.7601694608814,122209.2132430368,1,60,49,4185.078330352258
2026-12-07,Female,Vehicle Purchase,Student,Education Loan,Owned,16190.907987148734,0.0,635,13.604184741116706,100000.0,0,48,30,0.0
2026-12-14,Female,Business Expansion,Self-Employed,Education Loan,Rented,22740.65909131569,2.9431025865662264,624,14.74742036776821,131344.41916603598,3,36,50,5865.608770535957
2026-12-11,Female,Education,Unemployed,Business Loan,Owned,38356.969597742216,32.78986194350314,512,15.923273113456778,100000.0,1,24,42,0.0
2026-12-18,Male,Home Renovation,Unemployed,Home Loan,Jointly Owned,65415.9809522101,0.0,709,14.986837406666316,182087.70088704966,4,60,26,4773.394921364064
2026-12-19,Female,Home Renovation,Salaried,Personal Loan,Jointly Owned,42129.077459917346,2.7617397582312115,754,12.872945023133681,185062.10056795456,3,60,30,3982.492654904765
2026-12-07,Male,Home Renovation,Unemployed,Home Loan,Rented,59583.57629917094,27.34257091342414,656,14.824922544196951,100000.0,2,120,53,3461.2577058286624
2026-12-09,Male,Debt Consolidation,Self-Employed,Personal Loan,Jointly Owned,66412.28773218743,14.308938729737326,602,12.503791576770949,157523.67131336842,0,60,45,6655.383132753768
2026-12-25,Male,Home Renovation,Business Owner,Business Loan,Jointly Owned,30967.038237275556,18.677683367324725,626,17.252763983397696,191169.40724980322,3,12,28,1325.8758793909674
2026-12-22,Male,Home Renovation,Retired,Car Loan,Owned,53261.26885228546,18.760888193527197,602,12.656066664389083,165719.8414692286,4,120,38,0.0
2026-12-27,Female,Wedding,Retired,Education Loan,Jointly Owned,34298.62606605064,32.17717980822956,583,14.841056702634647,100000.0,1,36,34,697.9702784453439
2026-12-19,Female,Wedding,Salaried,Home Loan,Rented,23227.860545322717,16.41628754902579,606,7.956455217588582,144249.79472634243,4,48,30,5247.885451352703
2026-12-17,Male,Debt Consolidation,Retired,Home Loan,Jointly Owned,53382.8441664696,20.3865725653417,671,14.726676404151323,189898.5327935223,0,36,35,11328.900597329077
2026-12-10,Male,Debt Consolidation,Unemployed,Home Loan,Rented,33952.15083744841,30.39231627553051,659,14.460909522348409,100000.0,3,60,47,8729.371288570454
2026-12-22,Female,Medical Emergency,Student,Business Loan,Rented,30780.73996282027,35.232739574717584,824,18.336195305870056,107996.20083676538,4,48,21,0.0
2026-12-10,Male,Business Expansion,Business Owner,Business Loan,Rented,50248.47130713193,20.07508695248697,729,12.412323454718729,166693.25117853231,0,120,40,4212.331899841621
2026-12-16,Male,Medical Emergency,Self-Employed,Business Loan,Rented,26184.272569354776,0.0,469,17.588827016091404,172241.31802085374,3,360,38,3337.9781788028604
2026-12-01,Male,Debt Consolidation,Self-Employed,Home Loan,Owned,26868.840226280212,37.95691079843947,694,13.607959201689463,149398.7974864433,3,36,44,8195.91840195326
2026-12-21,Male,Home Renovation,Retired,Education Loan,Rented,45186.98098165948,4.432887461914641,849,17.309406467399093,152193.30717687766,3,36,31,0.0
2026-12-06,Male,Business Expansion,Self-Employed,Education Loan,Jointly Owned,43883.52391341128,32.81439284304504,716,14.345618394012384,119856.12903263618,4,120,37,1958.4247903267865
2026-12-09,Female,Vehicle Purchase,Retired,Business Loan,Jointly Owned,39253.648606387374,2.934767373211935,573,12.096815909844704,132697.79846746355,0,48,29,5725.46886856627
2026-12-04,Female,Vehicle Purchase,Unemployed,Education Loan,Rented,43904.69793942264,46.19776787568235,701,17.05524199483257,100000.0,3,360,42,7251.527998766504
2026-12-16,Male,Business Expansion,Student,Car Loan,Jointly Owned,54831.841092089766,21.92279428476529,606,12.621905535692427,143937.96500738442,2,24,35,4735.525997228607
2026-12-03,Female,Business Expansion,Business Owner,Car Loan,Owned,23818.494115333437,33.647191956931266,543,12.599929796363208,201163.7891736062,1,60,54,10676.50314465653
2026-12-03,Male,Debt Consolidation,Student,Car Loan,Jointly Owned,47374.435414571446,8.92415167990237,641,14.16619471558788,192863.40710783505,4,12,36,999.96207156111
2026-12-11,Female,Debt Consolidation,Self-Employed,Home Loan,Owned,45674.189749629295,15.98277489419434,739,13.571594049109272,184301.47520436338,2,12,31,5321.212907248585
2026-12-26,Female,Debt Consolidation,Unemployed,Education Loan,Owned,80239.46965771969,29.879287167750668,726,14.879100966367108,105214.38829094707,1,24,21,6442.698807801707
2026-12-28,Female,Debt Consolidation,Unemployed,Home Loan,Jointly Owned,55012.869692233275,39.694433948129046,612,14.137121789801133,170821.92740215774,3,24,41,6991.351083293768
2026-12-25,Female,Home Renovation,Business Owner,Home Loan,Owned,28809.800932397913,9.0799800709433,588,14.919485848973933,100000.0,4,48,22,0.0
2026-12-13,Male,Business Expansion,Retired,Personal Loan,Rented,40705.01805744159,18.318047609158967,751,14.88215925635936,164304.01107683702,3,120,46,5178.637545587158
2026-12-30,Male,Medical Emergency,Unemployed,Education Loan,Owned,38561.364259685804,0.3781320341822685,730,10.419900687428562,100000.0,2,48,39,2150.567385643926
2026-12-27,Female,Education,Unemployed,Personal Loan,Jointly Owned,69739.11869955697,28.62590603898972,600,8.548332576471607,100000.0,1,24,27,5666.514002064377
2026-12-22,Male,Education,Business Owner,Car Loan,Jointly Owned,47883.86538750769,17.672793713846044,576,14.196737135587776,100000.0,0,48,37,2297.358744949659
2026-12-24,Female,Business Expansion,Self-Employed,Business Loan,Jointly Owned,30967.790862060378,16.551138673444207,637,11.773464672921572,196755.18677291024,2,120,25,4745.714563380436
2026-12-24,Male,Debt Consolidation,Self-Employed,Car Loan,Owned,31985.56093805607,0.0,572,11.488669590663022,193211.21731599883,3,24,29,4545.411042567228
2026-12-24,Male,Vehicle Purchase,Business Owner,Business Loan,Rented,27603.85065579964,24.748684320699805,753,12.820115657212408,140524.85545384552,1,48,41,5808.32204150892
2026-12-26,Male,Business Expansion,Salaried,Home Loan,Jointly Owned,28682.68288570884,4.275937261616644,611,14.166593204826324,100000.0,3,12,29,8806.372858121822
2026-12-02,Male,Education,Self-Employed,Personal Loan,Rented,59644.054891865075,0.0,771,13.188317245751168,100000.0,4,48,32,0.0
2026-12-30,Female,Home Renovation,Unemployed,Home Loan,Rented,33489.97030762815,13.316999923218187,549,15.312177055577717,115776.22255012848,3,12,32,2713.05450659063
2026-12-10,Male,Business Expansion,Business Owner,Personal Loan,Owned,56217.21155826949,22.196502459098696,546,11.239079611120282,218863.2842137745,4,36,27,1925.6143435657905
2026-12-20,Male,Medical Emergency,Business Owner,Business Loan,Owned,39799.04958365993,5.4754465991438614,635,18.109057315223673,126147.2624105161,0,120,30,3813.8081722693605
2026-12-01,Male,Medical Emergency,Salaried,Home Loan,Owned,19154.62551135657,13.821924164375906,643,15.848615241170059,150498.29937561287,3,120,34,1126.544189019131
2026-12-18,Male,Education,Business Owner,Personal Loan,Jointly Owned,19714.404104437883,1.3044318812328797,628,12.720916541090663,192746.75126065977,3,60,38,11065.448963333887
2026-12-15,Male,Education,Retired,Personal Loan,Owned,27069.086124128076,18.75621798669038,565,18.589385003636835,124887.713034125,3,120,57,3815.0466813035728
2026-12-06,Female,Wedding,Self-Employed,Home Loan,Owned,50075.49662168471,12.1064359842707,612,7.646509289742387,153333.50732951437,1,60,30,5611.863741910227
2026-12-24,Male,Debt Consolidation,Salaried,Business Loan,Rented,39291.473771964855,5.103219392820767,590,16.116741799413354,179984.37232313093,4,48,34,5355.529241565014
2026-12-20,Male,Business Expansion,Student,Personal Loan,Rented,10000.0,6.961571680124003,498,13.608172745539072,168634.57395061577,0,12,34,10085.205574184127
2026-12-06,Female,Business Expansion,Self-Employed,Car Loan,Owned,25256.86361449797,43.712755104774565,587,16.531842086374105,177089.73022892696,0,360,44,5803.173434492918
2026-12-23,Male,Business Expansion,Student,Business Loan,Rented,35202.57733720554,6.190741919414563,605,12.291686802925334,167307.8117062886,4,48,32,3984.625718196464
2026-12-08,Female,Business Expansion,Business Owner,Home Loan,Jointly Owned,36881.24703127194,30.186582742748566,509,10.65910074787506,116307.32320622526,1,36,39,7199.849330335441
2026-12-18,Male,Wedding,Self-Employed,Personal Loan,Rented,11456.058612362776,34.91437046500806,700,14.094371609171217,173287.2146763888,0,12,54,8893.464372175187
2026-12-17,Male,Business Expansion,Student,Education Loan,Rented,20641.12760718254,25.293004782802896,765,12.259113281710233,157727.1091427364,1,36,47,8264.577880784002
2026-12-20,Female,Wedding,Business Owner,Education Loan,Rented,32294.472163002396,18.748836156253816,633,14.176526609534182,114664.24766899474,0,24,48,2530.445128769469
2026-12-15,Male,Home Renovation,Business Owner,Home Loan,Jointly Owned,16963.16399337663,1.4709652535794557,522,14.390680454709598,100000.0,2,60,34,6470.410448244527
2026-12-29,Female,Vehicle Purchase,Business Owner,Business Loan,Jointly Owned,16082.62835998457,7.679850457918666,612,9.514343388563521,128537.61521321534,2,120,37,5913.73629979517
2026-12-17,Male,Debt Consolidation,Self-Employed,Car Loan,Jointly Owned,29472.428430674026,22.071524225437926,618,15.752330073094345,184808.10679696794,1,360,47,3244.8823465517517
2026-12-15,Male,Education,Retired,Education Loan,Owned,48386.66787406918,0.0,647,6.412295100785844,147539.6440456853,0,48,55,9594.172477240732
2026-12-23,Male,Education,Business Owner,Education Loan,Rented,36188.355402828376,25.587191785632168,774,20.0,212718.2996654319,1,360,57,5748.5788213866945
2026-12-10,Male,Wedding,Student,Car Loan,Jointly Owned,22245.943931479185,30.940623740567034,543,14.156763494666375,146923.8783201593,3,48,36,1541.9786664787262
2026-12-15,Male,Medical Emergency,Retired,Home Loan,Rented,36613.20466386393,29.767808605331837,655,11.723697791777177,103879.23121111709,0,48,21,2166.7463540548933
2026-12-06,Male,Business Expansion,Student,Home Loan,Jointly Owned,25040.562281812843,17.120069544602003,694,9.410617730261338,143694.23872286794,0,360,46,6668.599913849614
2026-12-17,Male,Wedding,Salaried,Personal Loan,Jointly Owned,41460.62153670109,4.085084861672712,690,14.984444586412023,195865.03767050477,2,60,44,1397.1206493023092
2026-12-22,Female,Wedding,Unemployed,Business Loan,Jointly Owned,21124.838136548693,23.8203362545904,719,14.479732267998537,209706.21151038917,3,48,46,2096.5067276795435
2026-12-20,Male,Education,Self-Employed,Business Loan,Rented,24222.3497977191,0.9357915042257847,629,13.294128544108135,100000.0,1,36,42,1549.7514626684515
2026-12-15,Female,Debt Consolidation,Retired,Education Loan,Rented,34077.043845926826,27.77508180140014,628,12.585072495212769,153339.07772053388,2,360,64,4731.0413786016625
2026-12-28,Female,Medical Emergency,Retired,Education Loan,Owned,44235.36272202999,17.400091118150222,644,15.176323094245427,173006.9778864852,2,48,50,712.4377626164242
2026-12-19,Male,Debt Consolidation,Student,Education Loan,Owned,46226.70578277375,5.2747723159952,630,7.853699705596441,100000.0,3,120,53,6336.377260437213
2026-12-26,Male,Education,Student,Personal Loan,Rented,43580.09242376457,34.52047526138601,568,10.179414218515397,263154.63496154535,0,360,32,5080.931075030587
2026-12-26,Female,Medical Emergency,Student,Business Loan,Jointly Owned,65382.55120256827,24.189083294936758,646,14.966517858345416,100000.0,1,48,33,10703.992206843246
2026-12-23,Female,Home Renovation,Salaried,Personal Loan,Owned,38836.64548646902,23.028779752590616,670,12.289221366156553,100000.0,3,120,30,4720.5088060129665
2026-12-19,Male,Medical Emergency,Student,Home Loan,Jointly Owned,39391.148713787385,20.849529196572462,586,15.321896841177077,100000.0,4,360,24,7846.379439411141
2026-12-20,Female,Education,Self-Employed,Car Loan,Owned,32100.83147926491,13.98585954047799,668,10.962857721487861,146919.62125120836,0,48,30,5092.028920151807
2026-12-12,Male,Business Expansion,Retired,Car Loan,Jointly Owned,22411.827734170613,15.426468152999115,571,13.247644360419455,100000.0,4,36,41,8708.876875398137
2026-12-16,Female,Home Renovation,Salaried,Car Loan,Owned,33459.28557936123,17.6590436484818,603,12.223979677731357,132193.17511383988,2,60,24,1722.5393685282238
2026-12-02,Male,Wedding,Retired,Education Loan,Rented,33866.23562051186,0.0,617,17.558285734282165,100000.0,3,12,21,7797.831481312435
2026-12-23,Male,Vehicle Purchase,Self-Employed,Home Loan,Jointly Owned,31190.471464268427,8.594651269227242,716,12.500401393608442,118052.42805366166,2,120,43,3278.4202058334836
2026-12-12,Female,Home Renovation,Unemployed,Business Loan,Owned,30444.924087920383,12.73101032706035,654,16.16140717058343,162231.20309207158,4,24,41,2267.558560824158
2026-12-09,Female,Debt Consolidation,Self-Employed,Business Loan,Rented,55221.42107653722,6.250431291669445,695,14.219541211692109,194213.8830350051,2,120,45,3274.224303446183
2026-12-20,Male,Debt Consolidation,Retired,Personal Loan,Owned,17274.26237325134,23.96990537582647,649,11.191011568042576,100000.0,4,48,40,1358.8142484849386
2026-12-24,Male,Home Renovation,Business Owner,Home Loan,Rented,24969.775365346577,37.17706497997241,670,14.497168116361848,100000.0,2,360,51,7201.035928017587
2026-12-04,Female,Home Renovation,Business Owner,Personal Loan,Owned,23203.729210124387,10.40956195120923,610,14.244667354536887,135831.88164170616,4,60,31,8394.318116649218
2026-12-26,Male,Business Expansion,Student,Business Loan,Jointly Owned,49835.2397351728,19.398250706656636,631,10.044609948933775,192542.86844027153,3,12,53,2101.0000979462584
2026-12-30,Male,Business Expansion,Salaried,Education Loan,Owned,51800.041901414515,15.335294022955296,710,12.56087287565957,208891.5054736979,1,36,42,3843.971348036376
2026-12-20,Female,Education,Retired,Car Loan,Owned,31683.475362823352,19.189685766173994,510,13.58094726855928,152996.65823393874,1,60,26,2151.3256120705164
2026-12-25,Female,Vehicle Purchase,Self-Employed,Home Loan,Jointly Owned,23360.101271952168,19.209646163829643,630,17.19755899351773,100000.0,1,120,51,2390.602892114392
2026-12-05,Male,Business Expansion,Student,Car Loan,Owned,31445.69389468172,24.22900305375942,644,15.541932240503709,111005.9190474079,1,60,42,5323.628398289092
2026-12-21,Male,Education,Salaried,Car Loan,Rented,58427.787100272464,26.11444481795632,671,12.424066095703882,100000.0,1,36,38,8357.135272157708
2026-12-21,Female,Vehicle Purchase,Self-Employed,Personal Loan,Owned,10000.0,35.96588170121798,645,9.626852751368691,201344.16072456588,0,12,51,925.8187297536538
2026-12-26,Male,Wedding,Unemployed,Home Loan,Rented,34628.67474774302,20.963647161637162,637,16.61615041526263,155340.57227716382,2,120,48,3596.2855629611404
