application_date,gender,purpose_of_loan,employment_status,loan_type,property_ownership_status,monthly_income,debt_to_income_ratio,cibil_score,interest_rate_offered,loan_amount_requested,number_of_dependents,loan_tenure_months,applicant_age,existing_emis_monthly
2026-02-08,Male,Business Expansion,Business Owner,Education Loan,Rented,51456.62339142221,13.87417405587597,674,11.856103804111864,128628.88609865161,2,48,21,8017.114078105858
2026-02-23,Male,Home Renovation,Self-Employed,Business Loan,Rented,37890.33701597813,20.724458086649655,720,9.856826439118427,146007.05421295244,0,48,51,9255.679054072689
2026-02-03,Male,Debt Consolidation,Student,Business Loan,Owned,49468.32649324951,8.755151061814729,551,8.826526951441032,102204.91282912873,0,24,24,8259.07701356687
2026-02-23,Male,Home Renovation,Unemployed,Car Loan,Rented,56219.80361697933,16.664553597234896,679,7.125216178769166,127160.32276416468,2,360,56,2970.169839339831
2026-02-07,Male,Wedding,Business Owner,Personal Loan,Owned,30516.87216793826,0.0,740,12.207654146109421,129389.18291041962,1,360,30,10984.250279678983
2026-02-10,Female,Wedding,Unemployed,Education Loan,Jointly Owned,44164.47586539317,0.0,756,13.204360820494356,148215.60189052267,3,120,23,1712.9313031300958
2026-02-03,Male,Vehicle Purchase,Self-Employed,Home Loan,Owned,40896.14568841124,15.037205127323922,618,7.969653140539511,100000.0,1,60,43,7320.381067046999
2026-02-02,Female,Business Expansion,Student,Home Loan,Owned,36519.45800565202,5.126087294013914,728,10.218357150654503,133507.20988133413,4,48,43,8634.478407988548
2026-02-15,Male,Wedding,Retired,Car Loan,Rented,45365.0082120649,0.0,778,8.198594157629099,139276.087542804,3,48,43,11423.160918407406
2026-02-09,Male,Vehicle Purchase,Self-Employed,Car Loan,Owned,41642.99561903388,13.782452064070403,747,10.175535657466284,159238.83060931345,4,120,39,8207.378961399552
2026-02-15,Male,Debt Consolidation,Unemployed,Personal Loan,Owned,64094.81978862452,0.0,666,12.049767700597757,219927.00795772957,2,24,60,2910.614514786763
2026-02-17,Female,Vehicle Purchase,Unemployed,Personal Loan,Rented,40263.34359278769,49.1091607696762,508,14.575844067519437,144932.59385315157,4,12,24,7939.460201509612
2026-02-07,Male,Vehicle Purchase,Self-Employed,Home Loan,Owned,57762.349177000164,0.0,715,9.412419937108941,100000.0,2,36,51,4783.519617123012
2026-02-20,Female,Debt Consolidation,Salaried,Home Loan,Rented,57237.40474672216,9.360173213767538,825,12.279781712441995,156603.656626009,4,24,21,8496.672400602052
2026-02-18,Female,Home Renovation,Self-Employed,Home Loan,Jointly Owned,28483.39512554981,0.0,764,12.340822285076824,114560.6033691765,3,360,54,5768.295259356002
2026-02-15,Female,Home Renovation,Student,Home Loan,Owned,43414.50726826732,22.308028382684423,759,10.152173878693525,113266.24372746944,4,360,41,9476.021719505388
2026-02-18,Female,Business Expansion,Student,Business Loan,Jointly Owned,49349.06772383101,2.5267369270109628,712,13.430249481433934,135203.9698359293,1,36,53,5275.497635915334
2026-02-24,Male,Business Expansion,Retired,Personal Loan,Owned,54981.17778183901,23.762492116692478,770,9.710714338122802,124027.17282040878,2,24,46,8008.618495548899
2026-02-23,Female,Debt Consolidation,Self-Employed,Personal Loan,Owned,47454.460151959574,20.0800611994885,723,11.618503853710651,100000.0,0,24,21,3336.9127167105976
2026-02-12,Female,Debt Consolidation,Business Owner,Home Loan,Jointly Owned,66628.71488131184,0.0,559,9.095943666712472,125739.96789589303,4,12,34,8739.739865370093
2026-02-23,Female,Education,Student,Education Loan,Jointly Owned,52571.189673714754,0.0,770,11.8587858784134,172784.93322998832,2,48,25,0.0
2026-02-21,Male,Education,Student,Home Loan,Rented,57682.71805596274,3.402206247556631,630,11.60802659979161,152026.77390825358,0,60,52,7308.633567543029
2026-02-26,Female,Medical Emergency,Student,Car Loan,Rented,42117.398198471165,7.557028623160746,704,13.498403048346477,100365.64085474928,2,24,46,6296.054172333548
2026-02-08,Male,Wedding,Salaried,Education Loan,Jointly Owned,57901.19626526287,5.623193263907987,758,15.118934930957069,106978.41703314835,2,12,39,5646.545542448971
2026-02-02,Male,Business Expansion,Business Owner,Car Loan,Owned,80045.84408855496,19.491662455212676,639,12.819564413824041,156162.74020456176,0,360,33,0.0
2026-02-02,Female,Vehicle Purchase,Self-Employed,Education Loan,Rented,58898.78044334105,12.079279979732384,620,12.20665032802787,100641.20225700116,0,36,42,3712.109364613371
2026-02-05,Female,Wedding,Salaried,Car Loan,Owned,67545.2321200436,0.0,737,9.553295767201872,105160.30998100105,3,120,28,8807.623861164997
2026-02-01,Female,Medical Emergency,Student,Home Loan,Rented,46626.757769903284,0.0,609,5.0,121449.05116707356,4,360,40,2669.219402775682
2026-02-22,Female,Wedding,Business Owner,Home Loan,Rented,64863.690060470966,0.0,683,13.775757719899598,101407.13946367834,4,120,36,793.2043012660688
2026-02-04,Male,Medical Emergency,Business Owner,Education Loan,Rented,66173.52935759877,13.51989541727982,789,15.170459099547433,155036.63956167383,2,48,29,1970.5491968939473
2026-02-06,Male,Home Renovation,Salaried,Car Loan,Jointly Owned,54681.72931281874,5.673913516499881,829,11.312453521655595,134616.16019427765,1,120,44,8766.097606982972
2026-02-23,Female,Vehicle Purchase,Student,Business Loan,Owned,49878.735943682645,39.77471387163701,556,8.014730271254228,220212.09452951158,1,24,56,6572.76607081471
2026-02-13,Male,Home Renovation,Salaried,Education Loan,Jointly Owned,28573.69122049599,8.566349815662184,681,13.974656868396009,100000.0,2,36,23,9464.38840736695
2026-02-19,Female,Education,Unemployed,Education Loan,Rented,50514.23289352849,11.400955991573435,800,13.292707611821964,207538.7649550475,3,24,47,7286.359093126659
2026-02-11,Male,Medical Emergency,Student,Personal Loan,Jointly Owned,59478.35209385528,0.0,667,5.4366994318598385,161866.88870633568,0,120,29,2593.822996043754
2026-02-13,Male,Wedding,Salaried,Education Loan,Jointly Owned,39521.355560459066,0.0,762,10.881024637638232,224552.74261084775,2,60,43,10675.219499021467
2026-02-08,Male,Education,Self-Employed,Business Loan,Jointly Owned,31948.755990437086,0.0,768,11.137004823009132,217767.97296859953,4,360,31,3367.7432307389154
2026-02-07,Male,Vehicle Purchase,Student,Home Loan,Owned,52529.275183487975,0.5745400979153583,650,6.5189530509571005,128646.29297323475,1,120,35,2716.1727272559647
2026-02-13,Female,Vehicle Purchase,Retired,Car Loan,Jointly Owned,54459.988799003324,0.0,733,7.8328304420092145,100000.0,1,60,35,5951.743346204869
2026-02-01,Male,Business Expansion,Student,Personal Loan,Jointly Owned,30789.43138140488,0.0,738,13.258902104967163,142622.55436248903,1,120,51,6441.665625189923
2026-02-06,Male,Debt Consolidation,Unemployed,Car Loan,Jointly Owned,51611.575372895626,18.544059769560008,771,10.704334255409696,100000.0,3,48,37,7700.8794211442
2026-02-07,Female,Home Renovation,Salaried,Home Loan,Jointly Owned,55348.913379131605,0.0,568,8.155143173225282,182982.96785392353,4,36,34,4177.752370907413
2026-02-16,Male,Business Expansion,Retired,Education Loan,Jointly Owned,70819.55548802682,7.954810730121675,802,8.856475459286415,157578.3239560846,3,60,37,9416.874646348357
2026-02-27,Female,Wedding,Unemployed,Business Loan,Jointly Owned,43852.2129714211,17.45210471377927,753,7.527217132037713,120053.08475013003,0,12,56,3232.729225204912
2026-02-15,Male,Business Expansion,Self-Employed,Personal Loan,Jointly Owned,82296.32572594352,22.769299236758666,608,10.71854882708853,127521.89354564682,2,48,43,1899.0193082259248
2026-02-20,Male,Wedding,Student,Business Loan,Rented,51808.27831250442,12.957861958055714,688,12.410759502018504,100000.0,2,24,31,0.0
2026-02-02,Female,Home Renovation,Retired,Business Loan,Jointly Owned,32970.86201642594,13.861118443803964,766,13.471681764260456,148400.1145627053,1,120,52,4487.300179373177
2026-02-26,Female,Home Renovation,Salaried,Business Loan,Jointly Owned,46047.2165815271,23.229155364057718,612,8.860041810667214,100402.48599015875,1,36,39,7688.928066245558
2026-02-25,Male,Vehicle Purchase,Salaried,Business Loan,Owned,34307.30444919197,14.783986799952093,625,9.645540651530858,148144.43310891875,0,36,29,7328.21924517474
2026-02-23,Female,Vehicle Purchase,Self-Employed,Home Loan,Rented,48491.43161571883,24.101381516196675,700,11.782897946520864,167655.03879950108,3,120,41,6107.282940342659
2026-02-16,Female,Medical Emergency,Unemployed,Business Loan,Jointly Owned,58026.99625516751,0.0,664,12.911519562762024,182501.3348988792,4,12,36,3738.3362121205073
2026-02-17,Male,Education,Retired,Business Loan,Owned,55022.82845946115,7.314806735437973,719,11.456949643765384,172273.49824213848,0,360,21,8890.10524086307
2026-02-24,Male,Vehicle Purchase,Self-Employed,Home Loan,Jointly Owned,34048.12133920137,9.405312171223411,764,13.69883266731708,135089.41569931325,2,360,41,5392.705648454651
2026-02-15,Male,Business Expansion,Unemployed,Car Loan,Jointly Owned,32182.604211941292,6.801736031972103,720,15.072264212134577,172205.2983324382,2,60,27,6327.426025759989
2026-02-03,Male,Medical Emergency,Business Owner,Home Loan,Jointly Owned,57290.835622934996,10.41800739869642,698,6.454964494850267,156755.78363838623,3,120,25,1628.9509604897607
2026-02-04,Male,Wedding,Business Owner,Education Loan,Jointly Owned,60661.4846995392,2.4450091344635148,765,14.327542064212638,156340.933530532,0,36,21,0.0
2026-02-12,Female,Medical Emergency,Unemployed,Home Loan,Jointly Owned,43666.04256894742,20.404662791731624,690,13.776422622446072,100000.0,4,12,39,7732.182678826539
2026-02-05,Male,Business Expansion,Salaried,Car Loan,Owned,12934.91726926303,0.5364695911576192,639,7.591120261014463,100000.0,0,360,36,12700.032968746877
2026-02-17,Female,Vehicle Purchase,Salaried,Education Loan,Jointly Owned,33624.0145964814,5.303855192667186,791,11.689449206157517,162897.79256767692,0,12,47,6477.3696059858685
2026-02-06,Male,Wedding,Business Owner,Education Loan,Owned,65794.50552992518,30.230564963538257,505,12.119934849247512,174316.94968858844,3,360,30,7749.519733374254
2026-02-10,Female,Business Expansion,Salaried,Personal Loan,Jointly Owned,39922.04568621919,28.13658558023177,704,7.805459741281934,118946.92136558355,4,24,33,7684.972397388372
2026-02-22,Female,Debt Consolidation,Salaried,Business Loan,Owned,45791.519626466084,10.93451653307983,669,10.377286375139105,208711.86097035414,2,12,57,5369.134079097982
2026-02-18,Male,Vehicle Purchase,Unemployed,Education Loan,Rented,59300.09480066454,0.0,625,10.920996498352281,260670.50878139556,1,48,21,488.05832053527774
2026-02-27,Male,Education,Student,Education Loan,Jointly Owned,46405.94986789467,0.0,722,7.8301725626224705,237675.7667978357,4,36,50,7352.234568778015
2026-02-10,Male,Wedding,Unemployed,Car Loan,Rented,71961.34291234693,6.599741432512108,735,9.682708403645744,136667.5924242114,2,48,30,9736.16722190956
2026-02-06,Female,Business Expansion,Salaried,Education Loan,Rented,45398.45213398736,16.19269156729507,632,14.032943673721741,128349.8259582273,3,360,65,6785.7556165097185
2026-02-24,Male,Vehicle Purchase,Unemployed,Car Loan,Rented,38090.19782779963,0.0,587,14.738310232840673,189341.55401505224,4,12,45,4533.927976962682
2026-02-06,Male,Home Renovation,Retired,Business Loan,Jointly Owned,68734.0830452636,8.658931212165825,594,7.771042675541115,183943.21639880456,4,12,31,6489.6696041789055
2026-02-20,Female,Debt Consolidation,Business Owner,Personal Loan,Rented,51717.09140075186,3.3434149218923777,844,5.0,100000.0,2,48,24,5044.342825498632
2026-02-15,Female,Wedding,Student,Personal Loan,Owned,34824.03227194486,0.0,852,13.623394491068172,137889.56961028365,2,24,42,9186.655749431202
2026-02-04,Male,Wedding,Retired,Business Loan,Jointly Owned,58077.36559028046,10.327493285718948,701,15.086032137810701,183077.6045704305,0,12,21,5911.522078817126
2026-02-25,Male,Education,Retired,Business Loan,Rented,46585.09254773238,15.09634710098165,589,12.72191401545398,105186.31157228144,0,48,44,7446.323372003906
2026-02-16,Female,Vehicle Purchase,Salaried,Home Loan,Jointly Owned,33812.040643525565,10.961290721736104,687,9.812495354071471,112767.50884602376,4,48,24,8681.462974612123
2026-02-22,Female,Home Renovation,Salaried,Education Loan,Rented,52426.73659469014,32.75746650408511,522,7.820682873276872,120315.76224448235,1,36,28,7461.60448675234
2026-02-24,Male,Vehicle Purchase,Retired,Education Loan,Owned,48628.55246456233,3.741993964862897,724,12.071939199539397,130037.20655791825,3,24,21,5487.108157038985
2026-02-08,Male,Home Renovation,Retired,Education Loan,Jointly Owned,25688.71680181924,2.5502555560852747,619,13.16669744575449,100000.0,2,60,39,769.2756411550808
2026-02-07,Female,Education,Self-Employed,Car Loan,Jointly Owned,35110.14007288914,41.06690284569847,602,8.880477809177133,184646.06987385207,0,48,40,6620.818271483378
2026-02-19,Female,Debt Consolidation,Self-Employed,Home Loan,Rented,78980.1849969187,0.0,777,11.21764517079076,113293.24321471396,3,36,38,8090.176133528801
2026-02-26,Female,Wedding,Business Owner,Education Loan,Owned,52219.64358535577,0.0,686,9.443223675236386,160118.85387819514,4,60,21,489.1411774812177
2026-02-17,Male,Home Renovation,Retired,Car Loan,Jointly Owned,71200.057145936,13.98474876541777,768,12.41483901245864,154754.4069166069,2,36,52,6559.120433172983
2026-02-21,Male,Medical Emergency,Unemployed,Car Loan,Rented,55632.27300251337,25.449064271350334,795,5.382894381868337,100000.0,2,36,36,5332.057568821825
2026-02-13,Female,Education,Student,Personal Loan,Owned,69557.03976351058,22.59253584519343,691,11.521681316351922,100000.0,0,120,32,0.0
2026-02-15,Male,Education,Self-Employed,Car Loan,Owned,59336.22951165325,0.0,698,9.615129381937399,154456.6152806056,1,24,46,6302.541261097584
2026-02-26,Male,Business Expansion,Salaried,Business Loan,Owned,36805.06539619031,32.98467831172339,783,15.110172174982596,128212.50820475828,2,12,33,9448.947022030923
2026-02-26,Male,Debt Consolidation,Retired,Car Loan,Owned,60102.376686620075,15.530904007059785,655,11.309974217990614,172774.5524102266,1,24,42,5388.463485035874
2026-02-02,Male,Medical Emergency,Unemployed,Business Loan,Jointly Owned,36708.342659933,0.0,791,12.299352924107009,190611.06555439482,3,60,30,0.0
2026-02-28,Male,Medical Emergency,Student,Business Loan,Jointly Owned,64940.53553248953,0.0,537,8.1721169408178,100000.0,2,120,46,6376.1883318112
2026-02-10,Female,Business Expansion,Unemployed,Personal Loan,Owned,54265.86077638907,9.643200605495014,670,9.976431242266319,138446.76365848663,2,24,45,8591.761952718402
2026-02-13,Female,Home Renovation,Unemployed,Personal Loan,Rented,51281.58785758329,40.85485870915187,713,11.516266862052243,202087.50704228424,1,12,33,2742.959142922189
2026-02-18,Female,Home Renovation,Salaried,Car Loan,Rented,44422.03454070379,11.756720862517216,602,9.631446071401342,221863.66483763765,0,24,39,4579.380443925382
2026-02-23,Female,Medical Emergency,Self-Employed,Personal Loan,Owned,62976.64953552431,40.717422770327794,728,9.924339321661689,100000.0,4,24,37,4190.390211034286
2026-02-11,Male,Debt Consolidation,Unemployed,Personal Loan,Owned,48635.20981374805,21.741310776180498,712,11.187407909042054,207598.52585349284,3,24,36,5568.581715022058
2026-02-13,Male,Home Renovation,Student,Education Loan,Rented,22351.57247482477,0.0,640,6.2468636959663755,100000.0,2,48,26,4097.290075037371
2026-02-19,Male,Education,Self-Employed,Car Loan,Owned,25286.228746840356,29.68265621333368,637,9.218961359703602,185296.9068221649,0,48,27,9255.28750279616
2026-02-24,Male,Vehicle Purchase,Business Owner,Car Loan,Owned,31960.915220842722,0.0,629,12.50199110438195,122554.56116323918,2,24,34,9179.065550563086
2026-02-25,Female,Business Expansion,Salaried,Car Loan,Jointly Owned,62762.70315568751,0.0,573,9.545889102243036,187334.4479967656,3,12,38,3393.4644210584147
2026-02-24,Male,Debt Consolidation,Self-Employed,Personal Loan,Jointly Owned,63903.75879777005,12.706296029305523,827,16.37143055639295,131911.82838651346,4,360,29,9252.898263667163
2026-02-22,Male,Home Renovation,Self-Employed,Personal Loan,Owned,55874.965879898205,8.14347267571326,682,10.756861130503342,100000.0,2,12,38,260.5097729343379
2026-02-05,Female,Vehicle Purchase,Unemployed,Business Loan,Owned,55716.13192780659,21.97121653770884,590,5.899937067166039,120928.3566728836,1,12,21,2773.598082577371
2026-02-03,Male,Medical Emergency,Student,Home Loan,Jointly Owned,72692.0195578511,16.095828989957344,689,11.639687002233087,177009.22360119244,0,12,38,7077.256530716508
2026-02-19,Female,Business Expansion,Unemployed,Home Loan,Owned,56142.72588119995,6.801075637970422,718,7.890193046991218,128879.77690515264,4,120,38,5472.427690219172
2026-02-23,Male,Home Renovation,Student,Home Loan,Jointly Owned,60571.64348253459,34.05389231940137,633,11.379983872162962,100000.0,2,120,46,5643.776128902431
2026-02-13,Male,Medical Emergency,Salaried,Education Loan,Jointly Owned,50838.7899497245,1.4519207128127096,669,9.11567951448653,100000.0,4,36,52,6344.84311610688
2026-02-05,Male,Home Renovation,Self-Employed,Personal Loan,Rented,44084.17479007859,0.0,803,9.281439635670164,109531.77072532877,1,24,44,3759.795905981561
2026-02-12,Female,Business Expansion,Retired,Business Loan,Jointly Owned,46796.476046242475,15.519486888984323,605,13.117894205907131,109099.18928223968,2,360,55,8970.962108983733
2026-02-14,Male,Education,Student,Business Loan,Rented,81761.53228932773,8.297249310629706,652,6.5712852486398825,178710.2090535644,4,360,37,7299.854248007456
2026-02-06,Male,Wedding,Student,Home Loan,Rented,34699.22156167883,12.25064392668627,538,9.316863106757662,130234.9447435051,2,24,38,4910.540258846296
2026-02-22,Male,Education,Unemployed,Education Loan,Jointly Owned,55714.673931199344,19.64242172612146,844,9.037450257230287,135065.60498874466,2,36,46,8000.1362462368725
2026-02-09,Male,Wedding,Unemployed,Education Loan,Owned,28269.167133090446,5.793607554921181,751,13.872597814762548,141008.62394432063,4,12,36,6590.448996601226
2026-02-17,Male,Vehicle Purchase,Business Owner,Home Loan,Jointly Owned,41842.2517455761,36.44913345017771,695,9.65771399722744,177005.15650856265,2,60,34,4495.393360427508
2026-02-08,Female,Medical Emergency,Student,Home Loan,Rented,62607.39128948852,12.544797947199124,641,8.176056873501045,181858.39977088114,1,60,51,4367.160072109077
2026-02-26,Female,Wedding,Salaried,Personal Loan,Jointly Owned,23850.571036944737,1.8140955345293204,637,11.108108793231727,123655.04476234564,4,36,45,1776.5821397703326
2026-02-13,Female,Education,Self-Employed,Education Loan,Jointly Owned,64571.08931961475,17.413688674409777,677,8.294284540128432,136801.6588758139,4,360,44,3388.168439372288
2026-02-05,Male,Business Expansion,Self-Employed,Business Loan,Rented,81713.15414158898,7.28778108429481,738,8.656573110583595,182124.1375004815,1,60,29,4668.275949959333
2026-02-22,Male,Medical Emergency,Self-Employed,Home Loan,Jointly Owned,56477.40775227767,10.269452294510874,613,12.255295541399626,115208.74735368424,1,48,47,5476.261869804278
2026-02-22,Male,Home Renovation,Student,Personal Loan,Jointly Owned,69928.7114181453,0.0,661,5.0,122627.31021280513,1,24,38,2492.349322871454
2026-02-17,Male,Wedding,Unemployed,Business Loan,Rented,54720.57118286804,0.0,767,8.119929169176162,182020.01147040867,2,60,28,5345.912721494468
2026-02-03,Male,Wedding,Salaried,Education Loan,Owned,61666.332813117864,24.493855053700866,827,8.838079243489643,121301.76954856313,2,120,44,3598.4014553785873
2026-02-28,Male,Debt Consolidation,Self-Employed,Home Loan,Rented,57806.49389975986,0.0,742,14.392817167561773,162378.434580428,3,120,26,3085.3762805785154
2026-02-06,Female,Wedding,Student,Home Loan,Rented,43349.1628850462,6.734356504870515,646,11.643327039637263,100000.0,2,360,21,6778.654491581823
2026-02-14,Female,Wedding,Retired,Personal Loan,Jointly Owned,42004.760736108015,13.45775956778958,686,10.450683368871061,179187.6955960567,1,360,21,5741.587021621043
2026-02-15,Female,Home Renovation,Business Owner,Personal Loan,Rented,68721.85586226721,29.76539022683609,731,10.271995125191511,139957.28332364143,3,48,35,4821.332599221334
2026-02-14,Female,Business Expansion,Business Owner,Education Loan,Jointly Owned,50366.7921296403,1.3508358186146001,675,10.838671345345725,170340.87176906518,1,24,53,6755.647896387836
2026-02-11,Male,Vehicle Purchase,Self-Employed,Home Loan,Jointly Owned,48873.41798258796,19.953491823132815,755,11.144006155817248,205969.51215326806,0,48,41,1374.7375021634357
2026-02-11,Male,Medical Emergency,Unemployed,Personal Loan,Jointly Owned,48562.69473642617,6.7621287789362725,640,10.843838844976373,133315.01821782548,4,24,36,1617.6349868279854
2026-02-09,Male,Home Renovation,Business Owner,Home Loan,Rented,55596.101547592465,0.0,828,15.396434816158127,100000.0,0,24,51,4009.3855067681206
2026-02-06,Male,Medical Emergency,Business Owner,Education Loan,Rented,33217.19230711812,9.261136817538228,691,9.431991404110343,131905.87219144203,1,360,43,4689.930455843912
2026-02-15,Male,Education,Business Owner,Home Loan,Jointly Owned,48267.84612651552,7.566387594913428,648,10.96596907251921,210728.356957655,2,60,48,7292.900806891794
2026-02-12,Male,Debt Consolidation,Business Owner,Business Loan,Owned,55658.389257970455,14.94682508631535,746,10.624980266170523,158492.24488021922,4,120,47,3116.7840687837643
2026-02-06,Male,Business Expansion,Self-Employed,Home Loan,Owned,31813.715312980836,0.0,620,12.878197603707697,100000.0,2,36,34,3180.3851117175564
2026-02-01,Female,Home Renovation,Student,Car Loan,Rented,54138.47591858615,0.5296261565273088,710,8.796939298557032,140312.39103256966,2,60,35,8266.868058388342
2026-02-25,Female,Debt Consolidation,Salaried,Car Loan,Jointly Owned,37535.601873341075,26.586041871576263,811,9.612959008100308,174390.2717896234,4,360,29,1750.2822163828546
2026-02-16,Male,Wedding,Salaried,Education Loan,Jointly Owned,55686.56193474323,3.5278010225523184,601,6.750865710164436,143725.63698813022,4,12,46,8047.534600951965
2026-02-20,Male,Business Expansion,Unemployed,Education Loan,Rented,83377.67950370055,0.0,794,12.99753709015944,142366.34468259398,0,48,25,5026.064387514911
2026-02-15,Male,Business Expansion,Student,Education Loan,Owned,49187.04796689105,15.926666725140027,595,6.722756883785485,114316.03312698312,1,360,29,2665.5117959504664
2026-02-02,Female,Vehicle Purchase,Retired,Business Loan,Rented,34820.49693662212,21.508468949957322,764,11.878891132792011,118329.6056138553,2,12,37,1711.7824727262055
2026-02-17,Male,Education,Salaried,Business Loan,Rented,54556.25580042168,21.376454271829186,623,14.732739233321755,161122.95955522553,1,24,39,4439.558550344664
2026-02-03,Female,Vehicle Purchase,Retired,Home Loan,Jointly Owned,58113.15168723457,0.0,794,15.344338551146498,174623.61233071442,1,360,43,6957.883268098556
2026-02-03,Female,Vehicle Purchase,Salaried,Personal Loan,Rented,36946.15524769557,8.573434127794439,652,9.765078757136948,141334.50760502237,3,60,37,4958.841874264206
2026-02-05,Male,Medical Emergency,Salaried,Car Loan,Owned,25222.7996074413,16.53916385145215,670,9.665305999989991,125302.41569806545,0,12,34,7751.916484200228
2026-02-17,Male,Medical Emergency,Unemployed,Car Loan,Rented,36992.109487069014,23.02869021015563,623,10.344702698263724,187818.0875510263,2,12,45,7665.753164212447
2026-02-23,Male,Wedding,Business Owner,Car Loan,Jointly Owned,50274.72474783993,16.101205771299615,506,12.78184832568298,128815.6048537523,4,120,47,7416.098304862213
2026-02-17,Male,Debt Consolidation,Unemployed,Home Loan,Owned,44170.29684556189,20.20435529094853,607,10.199760112815945,164465.69370777655,4,360,21,7543.671483357754
2026-02-20,Female,Education,Salaried,Home Loan,Jointly Owned,67162.4092553373,0.0,564,9.845654133990756,176650.91473290164,1,12,48,3399.5847644329706
2026-02-06,Male,Business Expansion,Student,Education Loan,Rented,58756.69610528223,0.0,535,13.211764184067732,100000.0,0,120,34,7343.874186591088
2026-02-01,Male,Wedding,Business Owner,Personal Loan,Rented,52529.785334441345,24.375428034666314,722,10.639188210862095,156986.75046492103,0,120,53,11393.243842733811
2026-02-07,Female,Education,Student,Education Loan,Rented,24825.61171084367,0.0,820,10.147278043432374,100000.0,2,24,31,7932.040875442712
2026-02-26,Male,Education,Student,Home Loan,Jointly Owned,60456.03608783798,5.9986862943364265,842,8.339670595452134,144881.59651948174,2,120,28,3836.8682607451374
2026-02-15,Male,Debt Consolidation,Student,Business Loan,Rented,80687.65901563603,20.68764421592577,605,13.097575958660164,178974.9864277603,1,24,44,3260.029694128805
2026-02-07,Male,Medical Emergency,Business Owner,Education Loan,Owned,63934.59576621791,8.970290758618233,690,11.147695337139778,166846.0186034875,1,120,59,5341.762231595398
2026-02-19,Female,Education,Student,Home Loan,Owned,41134.58006907292,19.11005287597699,792,10.500693627165969,190000.20688505823,1,120,21,7312.212493257444
2026-02-20,Female,Education,Business Owner,Home Loan,Jointly Owned,48954.71460501042,45.39287030064417,594,5.875063089995874,167522.736425467,3,360,46,5535.982498188722
2026-02-22,Male,Education,Retired,Business Loan,Jointly Owned,57886.20087753555,16.842738034701163,795,12.916245988479162,122883.14240607878,0,360,43,1678.421134384072
2026-02-11,Female,Home Renovation,Salaried,Business Loan,Jointly Owned,71799.91803965915,0.0,796,7.694380327869735,100000.0,1,24,37,7274.020510500412
2026-02-23,Female,Education,Self-Employed,Business Loan,Rented,40413.73297732227,0.0,543,11.65979740254891,155657.65349051182,0,12,58,7814.633294780217
2026-02-14,Male,Education,Student,Personal Loan,Owned,44017.28782649785,18.72019932173003,510,8.58366421321181,173940.22712605906,4,48,21,2366.672395394263
2026-02-13,Female,Business Expansion,Unemployed,Home Loan,Owned,50352.501690761266,9.792605616206403,666,7.847252641733018,100000.0,4,60,49,7882.472520767399
2026-02-20,Male,Vehicle Purchase,Retired,Business Loan,Owned,49039.759326117164,0.0,774,12.850378711181676,170194.92619362526,0,60,47,5364.371332653258
2026-02-26,Female,Home Renovation,Unemployed,Personal Loan,Jointly Owned,62885.39355961744,26.256055300643368,577,10.784144748107467,154386.96667436673,4,24,49,6462.1414439445
2026-02-27,Male,Education,Self-Employed,Car Loan,Jointly Owned,54934.46530005547,19.432229283614582,535,10.632600296627846,131765.80185368896,4,12,48,6513.206724025396
2026-02-25,Female,Vehicle Purchase,Business Owner,Car Loan,Rented,30042.348641962042,8.396216230544905,704,15.406273722648816,171988.10707157,4,360,40,5864.1689167592785
2026-02-09,Male,Education,Self-Employed,Car Loan,Jointly Owned,41148.269477866845,41.37209740487069,749,15.367589338583882,136231.19070295693,2,360,34,3802.5980012890013
2026-02-09,Female,Debt Consolidation,Unemployed,Home Loan,Owned,41580.04090583847,23.917549537466197,644,9.912614746367792,133026.62749369277,2,48,31,6499.970872044563
2026-02-16,Male,Debt Consolidation,Self-Employed,Personal Loan,Rented,17776.249432654127,0.0,651,7.262134333175666,100000.0,0,36,43,5138.205413062632
2026-02-12,Female,Vehicle Purchase,Salaried,Personal Loan,Jointly Owned,64944.550090775345,26.159480907742594,749,14.064529555569827,170236.24042666308,0,360,37,5988.491536829522
2026-02-10,Male,Home Renovation,Self-Employed,Car Loan,Jointly Owned,52986.37564009105,12.393827229385474,629,7.168478617316328,100000.0,3,24,35,4181.510361723715
2026-02-06,Female,Business Expansion,Student,Education Loan,Owned,42889.80985833034,36.96962851699686,635,11.717997356913738,115795.02732301177,2,36,32,6185.391379473909
2026-02-18,Female,Home Renovation,Salaried,Car Loan,Rented,64539.152369027826,22.71475931391084,721,9.86026889575424,172789.53376862488,0,60,33,4998.584883755205
2026-02-02,Male,Home Renovation,Student,Home Loan,Jointly Owned,55519.94104760251,15.834579353189818,730,10.719998551629878,141625.74928162605,2,60,45,1993.239072150417
2026-02-27,Female,Debt Consolidation,Self-Employed,Car Loan,Jointly Owned,31708.182570576413,14.980671567708669,681,13.595728927121435,235453.9255767645,3,360,38,6610.750476563647
2026-02-20,Male,Debt Consolidation,Salaried,Car Loan,Rented,60143.88684309634,0.0,817,8.562889007807051,179642.86554169477,0,48,50,8241.041695177657
2026-02-09,Female,Business Expansion,Salaried,Personal Loan,Rented,71594.44520884765,0.8896530750724132,758,9.009598189632504,187566.83264623067,0,48,24,6232.025357426793
