application_date,gender,purpose_of_loan,employment_status,loan_type,property_ownership_status,monthly_income,debt_to_income_ratio,cibil_score,interest_rate_offered,loan_amount_requested,number_of_dependents,loan_tenure_months,applicant_age,existing_emis_monthly
2026-08-27,Male,Education,Student,Education Loan,Owned,32430.436748096505,17.60125383479759,660,9.505600820497135,269026.9046097739,4,48,46,6719.568094581708
2026-08-11,Male,Vehicle Purchase,Salaried,Business Loan,Rented,25948.282859245,39.65937332387628,688,8.652057882741309,100000.0,4,120,45,4810.924113516555
2026-08-02,Male,Business Expansion,Student,Education Loan,Owned,10000.0,34.364911554929776,656,15.684993212644875,100161.80000668169,4,120,24,586.219890160678
2026-08-29,Female,Education,Business Owner,Home Loan,Rented,25028.627670040863,15.438459344382201,791,16.069514888357833,188751.5387292385,0,60,50,2611.6148946330322
2026-08-26,Female,Home Renovation,Self-Employed,Education Loan,Jointly Owned,13307.70095508573,29.63903048780197,747,13.967110682491322,100000.0,3,48,39,2715.3856000319165
2026-08-06,Male,Business Expansion,Business Owner,Education Loan,Owned,45529.36034608503,24.268482942686596,648,15.856933603134696,110516.59579022674,3,24,56,3864.53204592892
2026-08-12,Female,Business Expansion,Self-Employed,Personal Loan,Owned,31048.955109772407,6.494487039522301,491,17.78811696733713,160448.1147790122,4,60,28,3774.1789466782893
2026-08-23,Male,Business Expansion,Salaried,Home Loan,Jointly Owned,14202.536819448953,38.507179656089704,779,12.37084991188627,108605.7484577751,0,36,44,3292.4561533226793
2026-08-18,Male,Business Expansion,Retired,Education Loan,Jointly Owned,42199.56085636648,39.808654839595775,608,11.670600895350653,175916.04218357138,4,36,27,3512.850699600999
2026-08-03,Female,Medical Emergency,Business Owner,Car Loan,Jointly Owned,38753.85287531188,32.4675084852595,680,15.33762666701469,170666.5696215187,2,36,37,1995.339252715015
2026-08-13,Male,Medical Emergency,Student,Business Loan,Owned,16994.645151863857,23.95480715205408,667,16.993477078859662,155743.78177198514,3,36,21,5601.77872493661
2026-08-13,Female,Debt Consolidation,Salaried,Personal Loan,Jointly Owned,56699.0298966297,28.684891100569246,620,11.818056706572023,112052.17724811567,1,120,24,1699.79918811985
2026-08-02,Male,Education,Retired,Education Loan,Rented,22710.579697217163,9.478518812861974,591,17.186569569037854,129487.55078787453,2,48,25,4991.843828301014
2026-08-28,Male,Education,Salaried,Home Loan,Rented,42948.5257674694,30.933834061503443,602,12.55476246725709,153916.53962020844,0,36,35,6934.047284587035
2026-08-02,Male,Debt Consolidation,Retired,Personal Loan,Owned,32126.767592115393,0.0,415,14.06182299635734,160534.30969331466,1,60,46,1031.4887118224674
2026-08-01,Female,Medical Emergency,Retired,Personal Loan,Rented,58709.83934428332,9.609405337221851,536,12.592461216684567,221357.96946224553,2,24,34,4324.509270708873
2026-08-13,Male,Debt Consolidation,Unemployed,Education Loan,Jointly Owned,47818.071464301975,0.0,590,14.124516331246268,186462.73705306722,4,60,41,6706.3011657415855
2026-08-16,Male,Business Expansion,Retired,Home Loan,Rented,17527.473991640487,20.502879621181187,634,10.874596390130138,131170.33023948953,4,360,23,1114.8507185481994
2026-08-01,Female,Medical Emergency,Student,Home Loan,Jointly Owned,61294.941846139176,29.945108840535898,677,16.07246479841553,178237.14033579567,3,12,48,9692.870122202352
2026-08-24,Female,Business Expansion,Retired,Car Loan,Owned,14997.844743309943,39.23776367734447,584,9.411838775973347,181635.35288874563,1,360,43,6704.735511975894
2026-08-31,Male,Debt Consolidation,Student,Personal Loan,Jointly Owned,18110.595739444503,11.274113250286126,684,11.16434677361917,117208.20380257958,1,120,45,2121.3889379164443
2026-08-12,Female,Education,Salaried,Car Loan,Rented,58351.77078346983,17.97638380931814,611,16.741926940102967,179094.42182571578,0,12,25,7439.539376446237
2026-08-28,Male,Home Renovation,Self-Employed,Home Loan,Jointly Owned,33586.05756790444,14.28394059321884,601,19.157612009510586,138219.62523293108,3,360,24,6070.642931723144
2026-08-27,Male,Vehicle Purchase,Retired,Business Loan,Owned,38682.40210608765,41.62823934944095,634,12.179178974783738,164597.1644982922,4,36,34,3866.889659403639
2026-08-26,Male,Wedding,Retired,Business Loan,Jointly Owned,40345.571670600046,19.4776652706939,688,17.33496208965854,200461.79480860778,1,120,43,1920.9319846650374
2026-08-18,Male,Home Renovation,Self-Employed,Business Loan,Rented,17849.20161590621,42.31704477200689,611,16.733083464042174,201299.51884968247,1,36,59,1304.4682314782262
2026-08-14,Male,Wedding,Retired,Education Loan,Owned,62208.719989970734,33.17494407049988,659,14.51941893039794,106530.0212564508,3,36,32,3441.708526203648
2026-08-26,Female,Vehicle Purchase,Business Owner,Education Loan,Rented,66917.32160130714,25.794088114737832,689,12.300149541756666,100000.0,1,12,45,4642.456209092797
2026-08-24,Male,Business Expansion,Business Owner,Home Loan,Rented,10000.0,6.149540396634048,673,17.00810493038043,238895.33339537116,1,360,25,11414.473058149308
2026-08-09,Male,Vehicle Purchase,Salaried,Car Loan,Rented,27251.906399553372,0.0,576,13.02941953544406,239133.80765957414,2,60,21,4596.454465925128
2026-08-16,Male,Home Renovation,Student,Education Loan,Jointly Owned,44197.92041679781,15.837246073070387,591,14.662636840809176,186625.03999671098,1,36,59,11528.182135736606
2026-08-30,Male,Business Expansion,Unemployed,Home Loan,Rented,32322.783081632548,15.961063232310511,676,8.095415762482723,135183.21211915516,0,48,30,4716.711917260902
2026-08-08,Male,Debt Consolidation,Business Owner,Business Loan,Owned,25850.285508097222,0.0,619,12.492799017208425,135332.02070951625,3,12,35,4593.259513118922
2026-08-04,Female,Medical Emergency,Business Owner,Business Loan,Owned,42427.91768752989,30.738067146858974,567,11.973260169888084,101019.77394657733,3,360,21,6088.6768441631575
2026-08-14,Female,Education,Retired,Personal Loan,Rented,43895.73042580651,17.257505100973738,633,13.815403324179481,160864.71972347135,0,360,31,5340.000923753063
2026-08-28,Male,Business Expansion,Retired,Car Loan,Jointly Owned,59380.30527612557,23.311246456950105,692,12.715909226426534,143883.73862348413,2,60,40,7957.977780161906
2026-08-14,Female,Wedding,Business Owner,Home Loan,Jointly Owned,10000.0,39.98132938925167,703,12.229769992205554,145291.8259718156,2,360,23,7456.617916181105
2026-08-25,Female,Medical Emergency,Business Owner,Home Loan,Owned,18872.71413306365,2.85530795338542,711,13.490223249333264,100000.0,4,12,39,6576.217590170194
2026-08-26,Female,Medical Emergency,Student,Business Loan,Jointly Owned,22690.304633752483,0.0,632,11.562918651908895,197688.12086009557,1,48,36,2555.3034029519117
2026-08-10,Female,Wedding,Retired,Education Loan,Owned,69951.6533073301,5.708471042853393,660,9.359860097067495,172431.22518791282,0,48,47,1054.9978083121118
2026-08-01,Male,Business Expansion,Self-Employed,Education Loan,Rented,56649.44855330749,40.44948684683718,718,12.382499582856019,172820.18439195812,3,60,46,4596.494892055247
2026-08-31,Male,Education,Business Owner,Home Loan,Rented,38126.2388093004,14.626278315398164,578,12.933622272687822,100000.0,2,24,50,2826.6230535100053
2026-08-30,Female,Education,Unemployed,Education Loan,Jointly Owned,32737.663475944046,11.655319069153888,708,15.376537475135489,100000.0,0,36,46,5053.7772406233
2026-08-14,Female,Medical Emergency,Self-Employed,Home Loan,Owned,40612.73125811543,6.74936270718958,685,12.986003866041786,100000.0,4,120,28,5411.531863661839
2026-08-19,Female,Home Renovation,Unemployed,Personal Loan,Owned,51619.419175933595,14.403844575173014,686,14.475256418917187,188674.98883079048,4,120,41,1588.1389570032693
2026-08-03,Female,Wedding,Unemployed,Education Loan,Owned,30199.70348670716,5.941820637116235,494,11.69116320914366,125540.47549089481,1,360,34,3001.6323421660854
2026-08-22,Female,Medical Emergency,Salaried,Personal Loan,Owned,38106.3913758994,7.121109581246025,586,13.455540123123244,100000.0,2,48,48,0.0
2026-08-06,Female,Debt Consolidation,Retired,Car Loan,Jointly Owned,28947.314017337674,30.194140538006277,580,9.173381329926883,182698.28325049725,4,24,36,0.0
2026-08-07,Female,Vehicle Purchase,Unemployed,Personal Loan,Owned,13069.57114971726,53.36371616059364,743,11.929757274701856,133795.19666362455,1,36,39,6323.933346785059
2026-08-26,Female,Vehicle Purchase,Business Owner,Car Loan,Owned,10000.0,1.861840909169734,559,6.694875942391303,168651.80315349723,2,24,39,2133.299458035379
2026-08-26,Male,Business Expansion,Business Owner,Personal Loan,Owned,23635.5138859792,6.458142257590984,544,10.523346790230178,100000.0,4,360,46,10360.429008189149
2026-08-23,Male,Medical Emergency,Self-Employed,Education Loan,Owned,28412.3296715237,6.132758724493037,532,10.316177327981059,148651.55255738253,3,360,21,1468.295693924496
2026-08-25,Female,Education,Business Owner,Personal Loan,Rented,40549.79471948446,38.36577919635534,600,15.038243343301612,216766.41634414933,3,48,38,4471.669060049819
2026-08-15,Male,Debt Consolidation,Business Owner,Education Loan,Rented,38028.24864990689,25.875931259989162,662,14.380243468535399,211993.05450133162,0,60,42,5581.284186226134
2026-08-31,Female,Medical Emergency,Student,Home Loan,Owned,13134.260161966547,10.643017679430166,776,16.170578464004564,110349.60373861695,3,48,35,8546.374343092573
2026-08-13,Female,Business Expansion,Salaried,Home Loan,Rented,34141.45376164431,6.9628091661809375,599,10.20086472028651,136212.19056827074,3,120,28,4303.916525982109
2026-08-28,Male,Business Expansion,Unemployed,Car Loan,Jointly Owned,25810.37754447487,37.937715235178814,569,15.55396625306701,190599.09543182503,2,48,42,2132.8777431215103
2026-08-10,Male,Business Expansion,Retired,Business Loan,Owned,30258.59527300838,15.117265898121612,754,12.057725004525341,154426.11895216737,1,36,51,8274.556936025969
2026-08-22,Female,Education,Self-Employed,Personal Loan,Jointly Owned,35204.19156007622,13.913110753464288,766,17.985531402351903,167646.7132527202,3,12,42,3101.3888629175017
2026-08-18,Male,Vehicle Purchase,Salaried,Education Loan,Jointly Owned,53215.44026251513,0.0,489,13.053424810897695,219188.47748690937,2,120,39,9122.509502534693
2026-08-05,Male,Business Expansion,Unemployed,Business Loan,Rented,27099.136314933392,26.437307849067793,588,17.513446899981584,160889.33223068208,3,60,24,5358.721387573957
2026-08-27,Male,Debt Consolidation,Unemployed,Home Loan,Rented,59173.86595024598,14.392255507037799,647,20.0,120312.23524188029,4,36,57,4695.109628174772
2026-08-12,Female,Wedding,Business Owner,Education Loan,Rented,14499.18604344214,16.101899069538447,645,14.558442652205052,212801.1004804012,2,48,44,10079.80943198992
2026-08-13,Female,Home Renovation,Business Owner,Education Loan,Owned,20837.646497197587,16.045242899206933,807,17.95432018602329,108866.15955594226,1,60,45,4933.144144796125
2026-08-17,Female,Debt Consolidation,Self-Employed,Business Loan,Jointly Owned,32556.40171929786,28.601742400483772,585,12.672369867529214,148866.745899792,0,360,39,4510.557070745692
2026-08-19,Female,Education,Retired,Education Loan,Jointly Owned,16463.225452183353,0.0,538,16.778532994625493,121059.69907304963,1,120,43,4309.653411755444
2026-08-04,Female,Education,Business Owner,Business Loan,Rented,14205.971191378521,0.0,568,13.340434823746879,100000.0,0,360,54,7825.281455193643
2026-08-27,Female,Debt Consolidation,Retired,Personal Loan,Rented,35103.033095313396,43.882395453409316,717,14.917491235491772,144906.059312675,3,12,32,8869.664130947938
2026-08-15,Female,Debt Consolidation,Business Owner,Personal Loan,Owned,14131.443291143787,0.0,628,14.761780345206505,153020.66183541258,2,120,55,5754.234522357548
2026-08-21,Female,Debt Consolidation,Retired,Personal Loan,Owned,19605.95117231695,3.0543302620030097,758,13.058074626374669,137447.97479590678,1,60,50,6949.892555834978
2026-08-24,Male,Education,Business Owner,Home Loan,Rented,32763.528808285726,33.26415721811547,681,9.792546151799046,200021.7651914107,4,48,45,3180.955052117922
2026-08-20,Female,Wedding,Student,Business Loan,Rented,59543.65158873069,15.253197206670514,575,10.108708481922728,112005.80252718681,1,60,32,4986.971325860457
2026-08-24,Female,Business Expansion,Business Owner,Personal Loan,Rented,31120.66050891502,15.390666506851643,699,16.40109292794918,168075.6496624068,0,48,49,5741.399112346908
2026-08-15,Male,Vehicle Purchase,Student,Home Loan,Jointly Owned,35956.819951946505,38.35814397391323,726,13.967984419656249,100000.0,3,60,28,3035.302952295969
2026-08-08,Male,Education,Business Owner,Home Loan,Owned,16754.57202847572,5.8776458515499534,746,15.930692954619525,269903.4890525083,2,60,45,6537.095977667022
2026-08-26,Male,Business Expansion,Business Owner,Home Loan,Jointly Owned,18274.441285830657,6.452758981861352,517,12.24676665584892,117217.46607699883,3,120,24,7745.832348985599
2026-08-23,Female,Debt Consolidation,Retired,Personal Loan,Rented,10000.0,25.90767587045517,652,12.631606931346697,100000.0,4,120,27,8235.379500954816
2026-08-09,Female,Vehicle Purchase,Salaried,Education Loan,Owned,19245.25068718876,16.895339893983227,540,12.60611464370645,138344.74284843777,0,60,38,3674.1124024736723
2026-08-27,Female,Vehicle Purchase,Self-Employed,Personal Loan,Rented,45474.05146469577,29.92381377461768,606,9.32611707006745,161333.43656365923,0,12,41,8173.311027868636
2026-08-14,Male,Vehicle Purchase,Salaried,Home Loan,Jointly Owned,25375.162201557367,4.830749642844353,611,12.63475147249289,194140.7743045885,0,48,21,5008.644685701323
2026-08-09,Male,Vehicle Purchase,Retired,Car Loan,Owned,36264.42542721527,17.48750978744185,652,12.713786782792086,203658.4065162674,3,360,21,5016.517666232061
2026-08-11,Female,Business Expansion,Self-Employed,Personal Loan,Owned,37347.957889597325,13.404111230823563,668,13.474796277027856,181136.76651577523,4,360,24,2106.36787219134
2026-08-07,Female,Medical Emergency,Business Owner,Personal Loan,Rented,45040.62594360564,8.631606335078768,581,12.871905041522206,192046.30108984836,1,120,47,3131.417113706754
2026-08-11,Female,Home Renovation,Salaried,Education Loan,Rented,58893.00638693318,0.0,727,16.9058099954594,205182.72062974612,0,120,47,3064.5589672035117
2026-08-22,Male,Business Expansion,Self-Employed,Personal Loan,Jointly Owned,43106.08940050342,8.189084375075922,736,12.047459660033748,162369.52040381616,0,360,29,4079.6315427762697
2026-08-03,Female,Home Renovation,Salaried,Personal Loan,Jointly Owned,30425.350245025325,6.4172948979553315,644,15.592909828156927,111870.99346110734,0,48,28,5946.471382754189
2026-08-31,Female,Debt Consolidation,Retired,Home Loan,Jointly Owned,45951.986615175774,33.29497914027996,768,14.25166681370662,154454.73362266415,0,12,27,6719.122586619105
2026-08-17,Female,Home Renovation,Self-Employed,Home Loan,Owned,38561.20823749689,23.008201450625613,623,13.5776291402633,114191.74459794998,4,48,25,0.0
2026-08-18,Female,Medical Emergency,Business Owner,Car Loan,Rented,10000.0,21.165461193510126,481,15.379034882234645,202460.77815395902,2,12,32,4831.520169468509
2026-08-11,Female,Vehicle Purchase,Unemployed,Home Loan,Owned,16009.043425435579,11.769647258339877,556,12.654187211573102,210099.06167401833,0,60,38,7132.347149435938
2026-08-21,Male,Education,Business Owner,Business Loan,Owned,30625.929198275815,1.1216234397999418,594,12.190065934338085,213132.38180134055,2,12,56,4401.457772801338
2026-08-14,Female,Home Renovation,Unemployed,Education Loan,Owned,25222.58328614451,17.839850095800944,703,12.59699953879154,100000.0,3,24,34,4374.863960082661
2026-08-13,Female,Education,Business Owner,Personal Loan,Owned,32155.18277170924,35.77231787859391,551,14.015796674300054,203089.96208866642,3,48,42,7300.647791880172
2026-08-14,Female,Wedding,Retired,Personal Loan,Jointly Owned,10000.0,1.6230289107883085,625,8.914093465962047,121334.89829898559,1,360,55,4384.748499875764
2026-08-25,Male,Education,Self-Employed,Business Loan,Jointly Owned,46618.5909392138,21.306650212126463,828,13.081656245572418,168444.37846688888,0,120,33,0.0
2026-08-25,Female,Wedding,Salaried,Education Loan,Rented,33249.12500899453,7.701191168711265,648,15.231639007411705,191369.6622917289,3,12,36,884.3195216057738
2026-08-23,Female,Business Expansion,Student,Business Loan,Rented,52243.84543056803,14.41722133170052,758,13.439090611938393,100000.0,4,60,38,6265.682070095781
2026-08-29,Female,Home Renovation,Business Owner,Business Loan,Rented,34386.247562280856,12.165195601413213,534,13.794920029318902,193117.42513040276,4,24,42,4682.188727321273
2026-08-22,Female,Vehicle Purchase,Unemployed,Education Loan,Jointly Owned,37016.18776704774,21.246990480390924,468,14.652243084377677,100000.0,2,24,40,4174.741125659783
2026-08-26,Male,Business Expansion,Self-Employed,Personal Loan,Owned,18462.654120552932,12.157986340911933,501,13.720716055941889,140036.20656471525,4,12,38,3982.329517040366
2026-08-10,Male,Vehicle Purchase,Student,Personal Loan,Owned,15922.707150708793,6.953116725413885,716,9.441252906056079,198824.74882580177,0,60,55,0.0
2026-08-12,Male,Vehicle Purchase,Salaried,Education Loan,Owned,35990.69205964957,0.0,611,17.145648131341957,216347.32071297415,3,12,40,1659.3249842614032
2026-08-23,Female,Home Renovation,Unemployed,Home Loan,Rented,34033.08362112645,17.801958861074617,603,20.0,190428.36250277507,3,60,29,4580.794301728678
2026-08-11,Female,Wedding,Unemployed,Education Loan,Rented,10000.0,23.65909584852143,767,17.31223685702424,121774.38650599493,3,24,36,325.4037786153767
2026-08-06,Female,Medical Emergency,Student,Business Loan,Owned,48101.28959171116,15.438070739527527,717,12.965433926290178,119999.1751682124,0,120,21,2864.378116617985
2026-08-05,Male,Medical Emergency,Self-Employed,Business Loan,Owned,34749.18875071913,13.406861125947593,667,11.285842765565356,142874.42453990135,1,24,38,6455.252275273313
2026-08-22,Female,Business Expansion,Retired,Personal Loan,Rented,26408.29343638025,36.80029154637386,725,17.284606462181685,152692.38933686865,2,120,36,4128.278836344897
2026-08-17,Male,Debt Consolidation,Retired,Education Loan,Jointly Owned,20955.816816357757,38.814167862152914,617,13.857132980385371,193766.83399668668,4,48,40,4747.072969955896
2026-08-21,Male,Wedding,Retired,Education Loan,Rented,45346.75667592036,30.57301191448371,657,15.824621920957721,146786.2348203107,2,60,56,2092.184194607508
2026-08-13,Female,Education,Student,Personal Loan,Rented,23563.51279368003,19.52102319605102,533,11.019987523722376,126918.94054371731,2,60,30,3446.7235616855396
2026-08-17,Male,Education,Self-Employed,Business Loan,Owned,37542.97180804635,15.95583085534189,568,14.778492119091489,132065.59650799783,3,48,46,421.07265536452815
2026-08-21,Female,Home Renovation,Unemployed,Personal Loan,Owned,31475.742749660618,0.0,608,14.468205553064145,206788.09024361786,4,360,38,5505.799956324518
2026-08-30,Male,Medical Emergency,Self-Employed,Car Loan,Owned,26045.150598596825,0.0,627,16.962239075727954,152809.48887730762,2,60,21,0.0
2026-08-02,Female,Wedding,Retired,Business Loan,Rented,14529.521954019285,35.06268869895724,708,15.545353206800518,226194.9860920475,3,24,29,8149.8586585771245
2026-08-27,Female,Wedding,Business Owner,Education Loan,Owned,53518.566253801546,16.21084437012149,729,13.9183442556303,197537.21193699137,0,120,36,9763.618253730727
2026-08-10,Female,Business Expansion,Self-Employed,Home Loan,Rented,18922.957552551627,65.37615165829762,858,18.22982806716034,123840.5230560349,3,12,29,12048.156266664475
2026-08-05,Male,Debt Consolidation,Business Owner,Home Loan,Jointly Owned,21075.909650595793,5.742925145765517,814,12.828485096271162,127544.58482743382,3,120,46,10251.842510743398
2026-08-26,Female,Wedding,Retired,Home Loan,Rented,54081.287475989215,20.90446834703692,721,17.334917645862724,144591.93932835557,0,48,36,9371.373849675543
2026-08-04,Female,Home Renovation,Self-Employed,Education Loan,Owned,32471.44474030472,29.829967173027192,510,14.913271842610909,143162.52122344135,4,12,24,969.7961851834089
2026-08-13,Male,Medical Emergency,Self-Employed,Education Loan,Owned,38798.87359776444,4.7074592530888655,744,15.354785486926431,207802.31066044365,4,36,33,3012.0518077541046
2026-08-20,Female,Debt Consolidation,Business Owner,Home Loan,Jointly Owned,56711.409851402634,10.455510812982915,781,20.0,122977.64305557137,4,360,30,5256.659192204637
2026-08-31,Male,Debt Consolidation,Salaried,Home Loan,Owned,56345.77969215902,11.584648468858873,641,8.146589658820126,155589.0898936358,1,60,40,3740.2154798850424
2026-08-22,Male,Business Expansion,Business Owner,Car Loan,Owned,25766.445582063294,8.396792534594269,494,10.026755698155782,166760.9395541533,2,360,44,3746.792932590438
2026-08-26,Male,Business Expansion,Retired,Personal Loan,Jointly Owned,51279.46498862987,20.483284194631544,646,16.436489773265297,185275.92867943214,3,48,23,6358.265751316201
2026-08-08,Female,Medical Emergency,Business Owner,Home Loan,Jointly Owned,10000.0,15.322584915323057,701,15.788380174757364,173620.41507719416,1,36,33,2899.259350753273
2026-08-06,Female,Wedding,Student,Home Loan,Rented,10000.0,0.0,649,13.820735003210276,169784.27207108095,2,360,36,5464.3285069165095
2026-08-17,Female,Business Expansion,Salaried,Car Loan,Owned,34667.47666360648,16.153616768698857,597,16.299154709936975,126117.06554230531,3,360,56,4084.723501485698
2026-08-11,Female,Wedding,Retired,Personal Loan,Owned,32733.90644339779,20.107766724363227,623,10.70756539211041,131030.57171182141,4,60,44,6695.205397803754
2026-08-25,Female,Home Renovation,Student,Home Loan,Jointly Owned,43713.17968543119,13.890237642453737,733,18.388466288102723,162395.07701098648,0,360,35,0.0
2026-08-04,Male,Education,Self-Employed,Car Loan,Owned,42138.58445314644,39.20316986352343,667,16.966700860562028,140556.6109307499,1,12,30,4336.813342484177
2026-08-14,Female,Home Renovation,Self-Employed,Business Loan,Owned,44374.16397111397,19.71932549084641,747,17.7136202866873,103377.66959223559,0,120,37,0.0
2026-08-07,Female,Vehicle Purchase,Salaried,Personal Loan,Owned,58034.81723847664,14.853171610157304,717,9.566005415929522,128024.07484287565,4,12,21,7217.679542537513
2026-08-17,Female,Home Renovation,Student,Personal Loan,Owned,63443.017142415745,28.141794744709713,614,16.1679219388851,158565.9325492066,2,48,37,4338.951144147475
2026-08-28,Female,Debt Consolidation,Retired,Business Loan,Rented,47163.81770503693,48.49720777657452,697,13.503918543564437,209403.67481022482,0,12,45,6607.818303482932
2026-08-15,Male,Wedding,Retired,Home Loan,Jointly Owned,33673.45784242078,12.350039091484597,750,19.46969377957643,102928.03645712361,0,360,30,0.0
2026-08-25,Female,Medical Emergency,Self-Employed,Business Loan,Owned,30916.987203811626,30.305498222424454,642,14.153340512804839,100000.0,2,12,35,6744.903041331472
2026-08-19,Male,Medical Emergency,Business Owner,Home Loan,Owned,33782.50992226608,42.08358497343359,683,11.280428155345358,188020.8389035794,1,60,47,5428.760125664923
2026-08-13,Male,Debt Consolidation,Business Owner,Home Loan,Owned,25389.092521896324,11.038696701234251,508,14.959393707853726,129567.57094295578,1,360,24,11136.945598209644
2026-08-03,Male,Home Renovation,Retired,Car Loan,Jointly Owned,47854.627551574726,0.0,594,9.268025644000431,107641.31402952538,3,120,32,5429.3457484798455
2026-08-10,Male,Home Renovation,Salaried,Car Loan,Jointly Owned,49610.65269004062,21.074734306005773,618,16.143971639123997,149074.0989127002,3,12,34,11597.969362368793
2026-08-08,Male,Education,Salaried,Education Loan,Owned,24484.00501870295,34.70984210324566,548,12.437070947407186,105040.20567347427,4,120,42,2697.7881455886404
2026-08-30,Male,Education,Student,Personal Loan,Rented,31518.666763749166,10.220102297196592,640,13.053530811402771,260207.19536632573,2,12,40,7071.089422987246
2026-08-18,Male,Medical Emergency,Self-Employed,Car Loan,Rented,10000.0,30.934426339452656,765,14.12266236486372,111293.31787071374,2,48,40,6189.636693618735
2026-08-25,Female,Home Renovation,Unemployed,Personal Loan,Rented,32640.338942094364,1.6093287841810664,654,12.716904140913249,159515.63722269412,3,120,44,4746.031566888136
2026-08-03,Female,Vehicle Purchase,Student,Home Loan,Rented,34577.58972973771,10.794758758149714,736,17.56867273851232,175895.59709777875,1,36,40,2866.3572600337916
2026-08-18,Male,Education,Salaried,Car Loan,Jointly Owned,17390.81879208614,13.114031017223658,686,12.794201613248225,197399.63461722882,1,12,36,3425.0352638890504
2026-08-21,Male,Wedding,Student,Education Loan,Jointly Owned,26081.304432340883,12.412005732911348,767,14.793390765563002,100000.0,3,36,44,6128.234889912934
2026-08-25,Male,Debt Consolidation,Unemployed,Home Loan,Owned,16702.57222341076,1.6072462970006498,625,14.90020712207624,172692.463322633,2,48,42,5304.049868974159
2026-08-12,Female,Home Renovation,Business Owner,Business Loan,Jointly Owned,10383.40718410135,9.469055318827277,576,13.604526846397404,100000.0,0,120,37,7967.464303256523
2026-08-25,Male,Vehicle Purchase,Self-Employed,Car Loan,Rented,56226.41122141879,0.0,692,11.528586224537174,165455.85497993883,0,36,26,2961.690236417912
2026-08-24,Male,Business Expansion,Business Owner,Personal Loan,Owned,10420.423879866175,24.894488539229982,504,7.802634759082555,147111.2156272204,4,120,53,3630.6835021141437
2026-08-08,Female,Education,Salaried,Education Loan,Jointly Owned,35711.29216911004,15.041909980996019,677,16.266651042953658,187582.11640755815,1,120,39,2289.800161060494
2026-08-15,Female,Debt Consolidation,Business Owner,Education Loan,Owned,48639.037604098325,31.747088220753735,453,10.90836115490092,163023.7405946379,2,48,26,297.6040632138065
2026-08-07,Male,Debt Consolidation,Retired,Education Loan,Jointly Owned,55325.66223710518,13.156911235905438,560,18.525229144472664,144436.85253853118,1,60,24,5972.371579261617
2026-08-19,Male,Wedding,Business Owner,Home Loan,Owned,18081.24244938945,0.0,658,11.952813862114144,148252.62889521924,0,60,41,4955.090273825961
2026-08-31,Female,Business Expansion,Unemployed,Home Loan,Rented,53169.39605083804,19.285067041568162,528,16.673614672102982,100000.0,2,60,43,6447.701087642997
2026-08-03,Female,Wedding,Unemployed,Car Loan,Rented,36420.26345178776,4.566684250983027,597,13.82490791838559,109283.46158615276,3,12,29,4761.066340246824
2026-08-05,Female,Wedding,Business Owner,Personal Loan,Rented,42594.94370785272,30.535678439317156,524,17.45747539563788,226055.013248481,0,60,41,5933.658576209344
2026-08-09,Male,Education,Salaried,Business Loan,Jointly Owned,60393.091662884835,11.324188871227006,686,14.44858757393187,160229.17123587106,0,360,39,4119.1158701086115
2026-08-01,Female,Wedding,Unemployed,Home Loan,Owned,43165.034421018805,44.72800405669881,720,14.70101061609409,184094.63701178855,2,36,32,5780.181842179374
2026-08-30,Male,Medical Emergency,Student,Education Loan,Rented,20072.65790700505,1.0874007490274948,630,10.608834967383238,119133.86095258598,1,36,41,4518.228216365232
2026-08-19,Male,Debt Consolidation,Self-Employed,Education Loan,Rented,10000.0,18.194128901555768,805,15.400408712049007,193540.0498127411,0,12,38,3561.2168865954145
2026-08-09,Male,Home Renovation,Retired,Personal Loan,Owned,43597.31861872013,23.479249773338804,611,15.82230103701713,136039.12523783732,4,12,40,4949.1909137777775
2026-08-23,Male,Medical Emergency,Salaried,Business Loan,Rented,40107.053128138556,9.545295567792337,523,13.935539933262046,100000.0,0,24,49,3264.974203845344
2026-08-02,Male,Vehicle Purchase,Self-Employed,Car Loan,Owned,22080.1504263127,0.0,515,16.250037307797616,145880.40193718573,1,36,26,2439.3755521766084
2026-08-18,Male,Debt Consolidation,Salaried,Car Loan,Jointly Owned,36752.033767519264,11.49660755909093,618,14.527493600416578,214770.8907782972,3,24,36,5929.941529618407
2026-08-17,Female,Debt Consolidation,Unemployed,Home Loan,Rented,13668.3694198025,0.0,655,16.536651613246985,100000.0,0,12,35,7491.562436936309
2026-08-26,Male,Wedding,Salaried,Business Loan,Owned,39395.11499494656,4.023161356767641,829,13.797939579347007,186790.86533420888,2,360,39,4532.6798352429005
2026-08-03,Male,Business Expansion,Self-Employed,Home Loan,Owned,13899.442254058245,11.828231185789225,544,16.275569143569818,157876.91655074214,1,36,25,4357.1362210555035
2026-08-04,Female,Education,Student,Home Loan,Owned,52144.72275833874,29.512611812119104,579,14.160281584845844,279636.2688121157,0,60,42,13515.029568286858
2026-08-15,Male,Education,Student,Personal Loan,Rented,65512.00850708308,18.694241301736398,668,18.643835607732104,264738.30569706485,3,120,28,7463.520298705424
2026-08-01,Female,Vehicle Purchase,Salaried,Car Loan,Jointly Owned,38335.042444089224,8.43935593515614,637,12.66058969280977,100000.0,2,360,27,5919.136732753916
